#AdjRefG: Iteration 7 number of channels 2
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
   2.496146E+02    9.383003E+01   -1.991278E+02   -2.684173E+02   1.501218E+02   -6.204921E+01   -1.403341E+02   -6.643754E+01    9.949277E+01    1.558792E+02   -5.879373E+01   -2.019798E+02 
   2.237046E+02    7.143092E+01   -2.000323E+02   -2.619145E+02   1.758281E+02   -5.835824E+01   -1.530455E+02   -7.249529E+01    4.787655E+01    1.297892E+02   -4.698676E+01   -1.894192E+02 
   2.003205E+02    3.192552E+01   -1.638701E+02   -2.453865E+02   2.030247E+02   -6.603300E+01   -1.455644E+02   -8.486716E+01   -2.704172E+00    9.795852E+01   -1.830570E+01   -1.605193E+02 
   1.776083E+02   -2.049238E+01   -9.678969E+01   -2.206189E+02   2.260824E+02   -8.291595E+01   -1.209527E+02   -1.002153E+02   -4.847416E+01    6.242357E+01    2.416296E+01   -1.204036E+02 
   1.528051E+02   -7.801250E+01   -9.112339E+00   -1.902896E+02   2.391310E+02   -1.041056E+02   -8.440794E+01   -1.138617E+02   -8.632584E+01    2.609310E+01    7.529560E+01   -7.642793E+01 
   1.232501E+02   -1.311630E+02    8.732923E+01   -1.577737E+02   2.373527E+02   -1.232223E+02   -4.193045E+01   -1.210958E+02   -1.141026E+02   -7.940752E+00    1.292597E+02   -3.667785E+01 
   8.745888E+01   -1.711948E+02    1.817123E+02   -1.268366E+02   2.182785E+02   -1.341124E+02    9.748082E-01   -1.186189E+02   -1.308196E+02   -3.708234E+01    1.807375E+02   -8.217696E+00 
   4.590175E+01   -1.921325E+02    2.659760E+02   -1.011034E+02   1.826907E+02   -1.324755E+02    4.024173E+01   -1.056139E+02   -1.367890E+02   -5.965691E+01    2.257343E+02    4.510494E+00 
   1.187671E+00   -1.918633E+02    3.354855E+02   -8.333881E+01   1.347826E+02   -1.169163E+02    7.364655E+01   -8.405467E+01   -1.335949E+02   -7.494696E+01    2.618390E+02    7.158585E-01 
  -4.245736E+01   -1.719977E+02    3.886457E+02   -7.472990E+01   8.141179E+01   -8.911745E+01    1.006504E+02   -5.813230E+01   -1.238692E+02   -8.288029E+01    2.879953E+02   -1.659761E+01 
  -8.028013E+01   -1.366953E+02    4.257972E+02   -7.444433E+01   3.057176E+01   -5.312763E+01    1.218158E+02   -3.298855E+01   -1.108519E+02   -8.356770E+01    3.039814E+02   -4.145578E+01 
  -1.083071E+02   -9.101885E+01    4.478904E+02   -7.968088E+01  -1.051891E+01   -1.405876E+01    1.380372E+02   -1.317568E+01   -9.778818E+01   -7.696010E+01    3.098532E+02   -6.650520E+01 
  -1.244260E+02   -3.951782E+01    4.554344E+02   -8.627057E+01  -3.715088E+01    2.332390E+01    1.498561E+02   -1.344076E+00   -8.727515E+01   -6.284172E+01    3.055783E+02   -8.492650E+01 
  -1.288743E+02    1.441977E+01    4.480696E+02   -8.969007E+01  -4.815392E+01    5.563340E+01    1.570800E+02    2.431889E+00   -8.072036E+01   -4.121363E+01    2.909895E+02   -9.212196E+01 
  -1.239784E+02    6.829193E+01    4.248695E+02   -8.620736E+01  -4.591303E+01    8.120895E+01    1.588090E+02    4.970334E-01   -7.806538E+01   -1.291702E+01    2.660606E+02   -8.670439E+01 
  -1.132601E+02    1.195727E+02    3.852066E+02   -7.384492E+01  -3.539254E+01    9.976270E+01    1.538277E+02   -3.300563E+00   -7.786757E+01    1.980996E+01    2.313789E+02   -7.054436E+01 
  -1.002424E+02    1.647628E+02    3.298035E+02   -5.291916E+01  -2.251056E+01    1.115867E+02    1.411938E+02   -4.986274E+00   -7.773188E+01    5.317607E+01    1.886097E+02   -4.793288E+01 
  -8.737765E+01    1.990259E+02    2.615105E+02   -2.604969E+01  -1.239907E+01    1.167346E+02    1.207854E+02   -1.872408E+00   -7.497857E+01    8.229138E+01    1.407251E+02   -2.417728E+01 
  -7.544445E+01    2.167677E+02    1.854271E+02    2.332201E+00  -8.084065E+00    1.145636E+02    9.359456E+01    6.415315E+00   -6.736039E+01    1.022041E+02    9.183255E+01   -4.083114E+00 
  -6.357042E+01    2.130666E+02    1.082132E+02    2.685463E+01  -9.937678E+00    1.038330E+02    6.165319E+01    1.760718E+01   -5.363274E+01    1.092336E+02    4.655999E+01    9.247451E+00 
  -4.980554E+01    1.854346E+02    3.673265E+01    4.229145E+01  -1.596968E+01    8.328891E+01    2.762099E+01    2.727166E+01   -3.383586E+01    1.021457E+02    9.111662E+00    1.501978E+01 
  -3.199834E+01    1.351697E+02   -2.355960E+01    4.468568E+01  -2.275273E+01    5.245390E+01   -5.804374E+00    3.000836E+01   -9.245612E+00    8.271578E+01   -1.775522E+01    1.467732E+01 
  -8.662338E+00    6.766229E+01   -6.994923E+01    3.232122E+01  -2.661094E+01    1.225526E+01   -3.643469E+01    2.105573E+01    1.794860E+01    5.540703E+01   -3.351454E+01    1.126550E+01 
   2.042653E+01   -8.589995E+00   -1.030398E+02    6.341933E+00  -2.468737E+01   -3.478318E+01   -6.290627E+01   -2.106790E+00    4.511390E+01    2.619319E+01   -4.013353E+01    8.448723E+00 
   5.403365E+01   -8.399517E+01   -1.263503E+02   -2.917199E+01  -1.562221E+01   -8.486292E+01   -8.468118E+01   -3.860561E+01    6.965586E+01    8.677526E-01   -4.166908E+01    9.433621E+00 
   8.966577E+01   -1.502238E+02   -1.450459E+02   -6.779196E+01   2.505570E-01   -1.336059E+02   -1.017896E+02   -8.382256E+01    8.941521E+01   -1.661785E+01   -4.325631E+01    1.603060E+01 
   1.240667E+02   -2.020845E+02   -1.642182E+02   -1.019700E+02   2.112296E+01   -1.768524E+02   -1.144705E+02   -1.300114E+02    1.029437E+02   -2.523211E+01   -4.974768E+01    2.804141E+01 
   1.538732E+02   -2.382862E+02   -1.872785E+02   -1.246880E+02   4.419999E+01   -2.112976E+02   -1.228909E+02   -1.677979E+02    1.096732E+02   -2.698855E+01   -6.438759E+01    4.310991E+01 
   1.763050E+02   -2.609025E+02   -2.149688E+02   -1.311247E+02   6.630066E+01   -2.348340E+02   -1.270564E+02   -1.882357E+02    1.100043E+02   -2.606850E+01   -8.791236E+01    5.711103E+01 
   1.897824E+02   -2.738645E+02   -2.452565E+02   -1.198587E+02   8.446521E+01   -2.466345E+02   -1.269131E+02   -1.849203E+02    1.053172E+02   -2.723001E+01   -1.183434E+02    6.506154E+01 
   1.943739E+02   -2.811634E+02   -2.740589E+02   -9.321188E+01   9.650563E+01   -2.471325E+02   -1.225267E+02   -1.556205E+02    9.786826E+01   -3.403094E+01   -1.515322E+02    6.240865E+01 
   1.919639E+02   -2.855069E+02   -2.964791E+02   -5.658323E+01   1.014497E+02   -2.380534E+02   -1.141895E+02   -1.029955E+02    9.051428E+01   -4.745354E+01   -1.822896E+02    4.641231E+01 
   1.860401E+02   -2.879157E+02   -3.081169E+02   -1.695943E+01   9.980804E+01   -2.225338E+02   -1.023491E+02   -3.419555E+01    8.623206E+01   -6.538191E+01   -2.057678E+02    1.723611E+01 
   1.810458E+02   -2.883007E+02   -3.060778E+02    1.892352E+01   9.357320E+01   -2.051985E+02   -8.737239E+01    4.056043E+01    8.747256E+01   -8.310224E+01   -2.187054E+02   -2.163690E+01 
   1.813557E+02   -2.866186E+02   -2.894856E+02    4.616783E+01   8.587506E+01   -1.919528E+02   -6.927261E+01    1.100742E+02    9.548064E+01   -9.466573E+01   -2.202130E+02   -6.390634E+01 
   1.900780E+02   -2.839554E+02   -2.595211E+02    6.255637E+01   8.029770E+01   -1.892724E+02   -4.759042E+01    1.644094E+02    1.097803E+02   -9.468302E+01   -2.119307E+02   -1.018530E+02 
   2.080109E+02   -2.829401E+02   -2.191400E+02    6.845732E+01   7.998483E+01   -2.029503E+02   -2.156832E+01    1.967605E+02    1.280261E+02   -7.998979E+01   -1.975717E+02   -1.283032E+02 
   2.331188E+02   -2.872054E+02   -1.726473E+02    6.597344E+01   8.677899E+01   -2.365342E+02    9.377871E+00    2.045599E+02    1.463399E+02   -5.067120E+01   -1.820252E+02   -1.385864E+02 
   2.607872E+02   -3.000617E+02   -1.252179E+02    5.780832E+01   1.006861E+02   -2.899241E+02    4.505668E+01    1.896620E+02    1.601011E+02   -1.013765E+01   -1.702746E+02   -1.318537E+02 
   2.848925E+02   -3.229262E+02   -8.234660E+01    4.639914E+01   1.198893E+02   -3.586880E+02    8.404784E+01    1.576826E+02    1.650032E+02    3.576181E+01   -1.663944E+02   -1.112835E+02 
   2.994370E+02   -3.542010E+02   -4.915760E+01    3.369169E+01   1.413617E+02   -4.345102E+02    1.236686E+02    1.167494E+02    1.580753E+02    8.030923E+01   -1.728262E+02   -8.305770E+01 
   3.002711E+02   -3.891543E+02   -2.955714E+01    2.158549E+01   1.619016E+02   -5.068434E+02    1.604831E+02    7.599555E+01    1.383695E+02    1.176891E+02   -1.900402E+02   -5.441005E+01 
   2.863533E+02   -4.209838E+02   -2.534859E+01    1.270878E+01   1.792399E+02   -5.654115E+02    1.912448E+02    4.409373E+01    1.071133E+02    1.444277E+02   -2.165934E+02   -3.138495E+01 
   2.601269E+02   -4.427800E+02   -3.557135E+01    1.096770E+01   1.928128E+02   -6.028588E+02    2.139427E+02    2.802967E+01    6.731413E+01    1.600788E+02   -2.495141E+02   -1.706197E+01 
   2.268945E+02   -4.497441E+02   -5.637759E+01    2.135902E+01   2.039109E+02   -6.167254E+02    2.285201E+02    3.220283E+01    2.298366E+01    1.669813E+02   -2.848976E+02   -1.084382E+01 
   1.934185E+02   -4.408881E+02   -8.166227E+01    4.883856E+01   2.151518E+02   -6.100976E+02    2.369115E+02    5.786943E+01   -2.173328E+01    1.692095E+02   -3.185738E+02   -9.030877E+00 
   1.662499E+02   -4.195978E+02   -1.044248E+02    9.648029E+01   2.294953E+02   -5.906932E+02    2.422899E+02    1.029279E+02   -6.324540E+01    1.710954E+02   -3.467146E+02   -6.447596E+00 
   1.503504E+02   -3.928214E+02   -1.185501E+02    1.635559E+02   2.492031E+02   -5.686560E+02    2.477300E+02    1.620745E+02   -9.885268E+01    1.758346E+02   -3.662800E+02    1.481323E+00 
